key,page,name,from_kind,to_kind,source,rule,reason
K1:DZR1ENT301,Ceftazidime Anhydrous,Ceftazidime pentahydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:DZR1ENT301,Ceftazidime Anhydrous,caz-avi,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:7352665165
K1:DZR1ENT301,Ceftazidime Anhydrous,caz104,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:7352665165
K1:DZR1ENT301,Ceftazidime Anhydrous,ceftazidime avibactam,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:7352665165
K1:DZR1ENT301,Ceftazidime Anhydrous,Ceftazidime Sodium in Plastic Container,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:DZR1ENT301,Ceftazidime Anhydrous,Tazicef / Pentacef / Ceptaz / Fortaz / Fortaz in Plastic Container / Ceftazidime Sodium in Plastic Container,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E0018IF0K4,Amelubant,biil 284 bs tablet c,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E026V904RL,LANINAMIVIR OCTANOATE,laninamivir octanoate twincaps dry powder inhaler,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E0QN3D755O,Lisuride,Lysuride maleate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E1UOL152H7,Iron,"FERRUM PENTAS 7X, 11X, 18X, 30X",salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E1UOL152H7,Iron,HEATING PAD,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E211KPY694,Abobotulinumtoxina,botulinum toxin a,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:W5O50S8A59
K1:E211KPY694,Abobotulinumtoxina,botulinum toxin type a,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:0A6JH35GMQ, K1:W5O50S8A59"
K1:E211KPY694,Abobotulinumtoxina,daxibotulinumtoxina for injection,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E211KPY694,Abobotulinumtoxina,abobotulinumtoxin a,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:E211KPY694#lanm
K1:E2I4458LJN,QUERCETIN-3'-O-PHOSPHATE,3'-quercetin phosphate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E2I4458LJN,QUERCETIN-3'-O-PHOSPHATE,Quercetin 3'-phosphate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E35R3G56OV,Dexfenfluramine,D-fenfluramine hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E35R3G56OV,Dexfenfluramine,Fenfluramine d-form hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E35R3G56OV,Dexfenfluramine,S 5614 HCL,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E35R3G56OV,Dexfenfluramine,S-5614 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E3B2GI648A,Belatacept,ctla4-ig,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:7D0YB67S97
K1:E422BH4BRK,Zilebesiran,ALN-AGT01 sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E4768ZY6GM,Sodium aurothiomalate,Aurothiomalate de sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E4768ZY6GM,Sodium aurothiomalate,Aurothiomalate disodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E4768ZY6GM,Sodium aurothiomalate,Aurothiomalate sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E47C0NF7LV,Enoxaparin,heparin,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:26GW6E5M72, K1:7UQ7X4Y489, K1:LIA7Z4002P"
K1:E47C0NF7LV,Enoxaparin,lmwh,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:26GW6E5M72, K1:7UQ7X4Y489, K1:LIA7Z4002P"
K1:E47C0NF7LV,Enoxaparin,low molecular weight heparin,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:26GW6E5M72, K1:7UQ7X4Y489, K1:LIA7Z4002P"
K1:E47C0NF7LV,Enoxaparin,unfractionated heparin,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:26GW6E5M72, K1:M4F288ZCTR, K1:ZZ45AB24CA"
K1:E49SFE53FZ,Ulmus Minor Whole,ULMUS PROCERA WHOLE,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E569WG6E60,Arzoxifene,LY-353381.HCL,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E569WG6E60,Arzoxifene,LY353381.HCL,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E5B8ND5IPE,Methohexital,Brevital sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E5B8ND5IPE,Methohexital,Sodium methohexital,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,Children's fexofenadine hydrochloride allergy,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,Children's fexofenadine hydrochloride hives,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,Fexofenadine hydrochloride allergy,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,Fexofenadine hydrochloride component of allegra-d,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,Fexofenadine hydrochloride hives,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,allegra 180 mg tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6582LOH6V,Fexofenadine,fexofenadine hydrochloride 180 mg tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6582LOH6V,Fexofenadine,aventis' allegra 180 mg tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6582LOH6V,Fexofenadine,mylan's fexofenadine 180 mg tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6582LOH6V,Fexofenadine,Crcle Fexofenadine Hydrochloride,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,CVS Fexofenadine Hydrochloride,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,Childrens Fexofenadine Hydrochloride Allergy,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6582LOH6V,Fexofenadine,ValuMeds Non-Drowsy Allergy Relief Fexofenadine HCl,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6G32D6WP9,Technetium TC-99M Epratuzumab,90y-epratuzumab,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:J36232195E
K1:E6GNX3HHTE,Brimonidine,Brimonidine tartrate component of combigan,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6GNX3HHTE,Brimonidine,Brimonidine tartrate component of simbrinza,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6GNX3HHTE,Brimonidine,Bromoxidine tartrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6GNX3HHTE,Brimonidine,tar-0520 gel,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6GNX3HHTE,Brimonidine,Brimonidine Tartrate Ophthalmic Solution,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6GNX3HHTE,Brimonidine,"Brimonidine Tartrate Ophthalmic Solution, 0.15%",salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6GNX3HHTE,Brimonidine,"Alphagan P / Brimonidine Tartrate Ophthalmic Solution / Alphagan / Mirvaso / Brimonidine Tartrate Ophthalmic Solution, 0.15% / Lumify",salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E6S1NJ4Y5Q,CELLULOSE SODIUM PHOSPHATE,Cellulose disodium phosphate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E6S1NJ4Y5Q,CELLULOSE SODIUM PHOSPHATE,Sodium cellulose phosphate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E750O06Y6O,Hesperidin,daflon,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:7QM776WJ5N
K1:E750O06Y6O,Hesperidin,venarus,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:7QM776WJ5N
K1:E7IDJ8DS1D,Alinidine,St 567 br (as hbr),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E7ILQ6U50J,Ibrigampar,int131 besylate,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E915HL7K2O,Levacetylleucine,n-acetyl-l-leucine,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:OMD1OJM5L7
K1:E934B3V59H,Calcium Sulfate Anhydrous,Alabaster,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:4846Q921YM
K1:E934B3V59H,Calcium Sulfate Anhydrous,Anhydrous gypsum,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E934B3V59H,Calcium Sulfate Anhydrous,Anhydrous sulfate of lime,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E934B3V59H,Calcium Sulfate Anhydrous,Anhydrous sulphate of lime,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E934B3V59H,Calcium Sulfate Anhydrous,Basic calcium sulfate,salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:1GA689N629, K1:EQR32Y7H0M"
K1:E934B3V59H,Calcium Sulfate Anhydrous,Calcii sulfas,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:4846Q921YM
K1:E934B3V59H,Calcium Sulfate Anhydrous,Calcium (as sulfate),salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:2URQ2N32W3, K1:4846Q921YM, K1:5792C4VMFZ"
K1:E934B3V59H,Calcium Sulfate Anhydrous,Calcium sulfate (1:1) dihydrate,salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:2URQ2N32W3, K1:4846Q921YM, K1:5792C4VMFZ"
K1:E934B3V59H,Calcium Sulfate Anhydrous,"Calcium sulfate, unspecified form",salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:WAT0DDB505
K1:E934B3V59H,Calcium Sulfate Anhydrous,Calcium sulphate,salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:2URQ2N32W3, K1:4846Q921YM, K1:5792C4VMFZ"
K1:E934B3V59H,Calcium Sulfate Anhydrous,Calcium sulphate anhydrous,salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:2URQ2N32W3, K1:4846Q921YM, K1:5792C4VMFZ"
K1:E934B3V59H,Calcium Sulfate Anhydrous,Gypsum,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:4846Q921YM
K1:E934B3V59H,Calcium Sulfate Anhydrous,Gypsum fibrosum,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:4846Q921YM
K1:E934B3V59H,Calcium Sulfate Anhydrous,Native calcium sulfate,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E934B3V59H,Calcium Sulfate Anhydrous,Native calcium sulphate,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E934B3V59H,Calcium Sulfate Anhydrous,Precipitated calcium sulfate,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E934B3V59H,Calcium Sulfate Anhydrous,Precipitated calcium sulphate,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E934B3V59H,Calcium Sulfate Anhydrous,Stone paste,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E934B3V59H,Calcium Sulfate Anhydrous,Sulfuric acid calcium salt (1:1),salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:O40UQP6WCF
K1:E9FOJND1LV,"(3,5-DIIODOSALICYLATO)(5-NITRO-8-QUINOLINOLATO)-, Copper",3vm1001 cream,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:E9NGC49E0T,Indium IN-111,Indium In-111 Pentetate Disodium,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:E9NGC49E0T,Indium IN-111,Indium In-111 Pentetate,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EAO03PE1TC,SODIUM NITROPRUSSIDE,Nitroprusside sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EB2DZ68FJF,Protein Mdm4,Bee Venom Skin Firming Cream,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:EBU0U94820,Agrimonia Eupatoria,"AGRIMONY, GOGI BERRY, ANGELICA GIGAS ROOT , LICORICE , LILYTURF",salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EDN2NBH5SS,Levosalbutamol,levalbuterol tartrate hfa mdi,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EDN2NBH5SS,Levosalbutamol,salbutamol,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:QF8SVZ843E
K1:EDN2NBH5SS,Levosalbutamol,"Albuterol hydrochloride, r-",salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EDN2NBH5SS,Levosalbutamol,Albuterol (r)-form hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EDN2NBH5SS,Levosalbutamol,Levalbuterol hcl,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EDN2NBH5SS,Levosalbutamol,Levalbuterol Inhalation Solution,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:EDN2NBH5SS,Levosalbutamol,Levalbuterol Tartrate Hfa Inhalation,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EE083865G2,Lenvatinib,len,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:A9A0O6FB4H, K1:F0P408N6V4"
K1:EE083865G2,Lenvatinib,lenvatinib mesylate capsule,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:EE083865G2,Lenvatinib,tki,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:BKJ8M8G5HI, K1:J4T82NDH7E, K1:X78UG0A0RN"
K1:EE083865G2,Lenvatinib,E-7080 MESYLATE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EE083865G2,Lenvatinib,E7080 MESYLATE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EE90ONI6FF,POTASSIUM CITRATE,Potassium citrate component of adv-7103   monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EE90ONI6FF,POTASSIUM CITRATE,Potassium citrate component of adv7103   monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EE90ONI6FF,POTASSIUM CITRATE,Potassium citrate monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EE92BBP03H,Diltiazem,Diltiazem hydrochloride in dextrose 5%,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EEO29FZT86,Padeliporfin,tookad soluble,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:EEO29FZT86,Padeliporfin,Padeliporfin di-potassium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EEO29FZT86,Padeliporfin,WST-11 DIPOTASSIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EEO29FZT86,Padeliporfin,WST11 DIPOTASSIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EEO29FZT86,Padeliporfin,WST11 POTASSIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EF626V855K,Malus Domestica Flower,MALUS PUMILA,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EF626V855K,Malus Domestica Flower,"MALUS PUMILA, FLOS",salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EFY6W0M8TG,Leuprorelin,Leuporelin acetate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EFY6W0M8TG,Leuprorelin,gnrh-a,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K2:VXKHXGOKWPXYNA-PGBVPBMZSA-N
K1:EFY6W0M8TG,Leuprorelin,gnrha,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of HOLD:existing:nafarelin, K1:0F65R8P09N, K2:VXKHXGOKWPXYNA-PGBVPBMZSA-N"
K1:EFY6W0M8TG,Leuprorelin,leuplin sr 11.25 mg injection kit,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:EGP8L81APK,Lumacaftor,lum,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:F38R0JR742
K1:EGV6V52K6N,Anaritide Acetate,"WY-47,663 ACETATE",salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EGV6V52K6N,Anaritide Acetate,WY-47663 ACETATE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EGX657432I,Sapropterin,Dapropterin hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:EH28UP18IF,Isotretinoin,iso,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:CYS9AKD70P, K1:ZFY1ZBQ8AV"
K1:EH28UP18IF,Isotretinoin,oral isotretinoin,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
